2026-04-03 11:49:34,591 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "processing_time_sec": 0.2763, "num_entities": 17, "output_file": "/home/aravena261/Documents/Anonymization/outputs/anonymized/mail_001.txt", "anonymized_text": "From: Chase Security Team <<ANONYMIZED>>\nTo: <ANONYMIZED>\nSubject: URGENT: Unusual Sign-in Activity Detected\n\nDear <ANONYMIZED>,\n\nOur system detected a suspicious login attempt to your Chase Online account from an unrecognized device in <ANONYMIZED>, <ANONYMIZED>.\n\nAccount ending in: <ANONYMIZED><ANONYMIZED>: <ANONYMIZED>, <ANONYMIZED>\nTime: <ANONYMIZED>\n\nIf this was not you, please click the link below:\n<ANONYMIZED>\n\nIf you have questions, call <ANONYMIZED> or visit <ANONYMIZED>, <ANONYMIZED>, NY 10017.\n\nThank you,\nChase Bank Global Security Operations"}
2026-04-07 13:50:58,709 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_email_only", "processing_time_sec": 0.0346, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 13:50:58,767 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 1, "redaction_ratio": 0.0769, "identity_empty": false, "identity_source": "headers_email_only", "processing_time_sec": 0.0587, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 13:50:58,832 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_email_only", "processing_time_sec": 0.0649, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 13:50:58,833 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
2026-04-07 13:56:25,767 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.3134, "output_file": "outputs/anonymized/mail_001.txt"}
2026-04-07 13:56:25,803 | INFO | mail_pii | {"mail_id": "mail_001_fr", "success": true, "language_detected": "fr", "language": "fr", "analyzer_hits": 15, "redacted_spans": 1, "redaction_ratio": 0.0667, "identity_empty": false, "identity_source": "first_line_only", "processing_time_sec": 0.0353, "output_file": "outputs/anonymized/mail_001_fr.txt"}
2026-04-07 13:56:25,943 | INFO | mail_pii | {"mail_id": "mail_002", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 26, "redacted_spans": 4, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1398, "output_file": "outputs/anonymized/mail_002.txt"}
2026-04-07 13:56:26,010 | INFO | mail_pii | {"mail_id": "mail_003", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 11, "redacted_spans": 2, "redaction_ratio": 0.1818, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0668, "output_file": "outputs/anonymized/mail_003.txt"}
2026-04-07 13:56:26,048 | INFO | mail_pii | {"mail_id": "mail_004", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 7, "redacted_spans": 2, "redaction_ratio": 0.2857, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0378, "output_file": "outputs/anonymized/mail_004.txt"}
2026-04-07 13:56:26,083 | INFO | mail_pii | {"mail_id": "mail_005", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 2, "redaction_ratio": 0.1333, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0349, "output_file": "outputs/anonymized/mail_005.txt"}
2026-04-07 13:56:26,142 | INFO | mail_pii | {"mail_id": "mail_006", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 8, "redacted_spans": 2, "redaction_ratio": 0.25, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0588, "output_file": "outputs/anonymized/mail_006.txt"}
2026-04-07 13:56:26,201 | INFO | mail_pii | {"mail_id": "mail_007", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0594, "output_file": "outputs/anonymized/mail_007.txt"}
2026-04-07 13:56:26,233 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0318, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 13:56:26,286 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 2, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0526, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 13:56:26,344 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.058, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 13:56:26,344 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
2026-04-07 13:58:43,235 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.3331, "output_file": "outputs/anonymized/mail_001.txt"}
2026-04-07 13:58:43,266 | INFO | mail_pii | {"mail_id": "mail_001_fr", "success": true, "language_detected": "fr", "language": "fr", "analyzer_hits": 15, "redacted_spans": 1, "redaction_ratio": 0.0667, "identity_empty": false, "identity_source": "first_line_only", "processing_time_sec": 0.03, "output_file": "outputs/anonymized/mail_001_fr.txt"}
2026-04-07 13:58:43,410 | INFO | mail_pii | {"mail_id": "mail_002", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 26, "redacted_spans": 4, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1439, "output_file": "outputs/anonymized/mail_002.txt"}
2026-04-07 13:58:43,469 | INFO | mail_pii | {"mail_id": "mail_003", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 11, "redacted_spans": 2, "redaction_ratio": 0.1818, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0596, "output_file": "outputs/anonymized/mail_003.txt"}
2026-04-07 13:58:43,505 | INFO | mail_pii | {"mail_id": "mail_004", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 7, "redacted_spans": 2, "redaction_ratio": 0.2857, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0358, "output_file": "outputs/anonymized/mail_004.txt"}
2026-04-07 13:58:43,537 | INFO | mail_pii | {"mail_id": "mail_005", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 2, "redaction_ratio": 0.1333, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.032, "output_file": "outputs/anonymized/mail_005.txt"}
2026-04-07 13:58:43,590 | INFO | mail_pii | {"mail_id": "mail_006", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 8, "redacted_spans": 2, "redaction_ratio": 0.25, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0522, "output_file": "outputs/anonymized/mail_006.txt"}
2026-04-07 13:58:43,646 | INFO | mail_pii | {"mail_id": "mail_007", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.056, "output_file": "outputs/anonymized/mail_007.txt"}
2026-04-07 13:58:43,678 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0324, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 13:58:43,732 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 2, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0531, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 13:58:43,788 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0564, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 13:58:43,788 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
2026-04-07 13:59:19,324 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.4485, "output_file": "outputs/anonymized/mail_001.txt"}
2026-04-07 13:59:19,357 | INFO | mail_pii | {"mail_id": "mail_001_fr", "success": true, "language_detected": "fr", "language": "fr", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0325, "output_file": "outputs/anonymized/mail_001_fr.txt"}
2026-04-07 13:59:19,503 | INFO | mail_pii | {"mail_id": "mail_002", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 26, "redacted_spans": 4, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1465, "output_file": "outputs/anonymized/mail_002.txt"}
2026-04-07 13:59:19,566 | INFO | mail_pii | {"mail_id": "mail_003", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 11, "redacted_spans": 2, "redaction_ratio": 0.1818, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0619, "output_file": "outputs/anonymized/mail_003.txt"}
2026-04-07 13:59:19,604 | INFO | mail_pii | {"mail_id": "mail_004", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 7, "redacted_spans": 2, "redaction_ratio": 0.2857, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0386, "output_file": "outputs/anonymized/mail_004.txt"}
2026-04-07 13:59:19,638 | INFO | mail_pii | {"mail_id": "mail_005", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 2, "redaction_ratio": 0.1333, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0336, "output_file": "outputs/anonymized/mail_005.txt"}
2026-04-07 13:59:19,691 | INFO | mail_pii | {"mail_id": "mail_006", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 8, "redacted_spans": 2, "redaction_ratio": 0.25, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0533, "output_file": "outputs/anonymized/mail_006.txt"}
2026-04-07 13:59:19,750 | INFO | mail_pii | {"mail_id": "mail_007", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0588, "output_file": "outputs/anonymized/mail_007.txt"}
2026-04-07 13:59:19,782 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.031, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 13:59:19,834 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 2, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0521, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 13:59:19,891 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0562, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 13:59:19,891 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
2026-04-07 14:09:20,386 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.2932, "output_file": "outputs/anonymized/mail_001.txt"}
2026-04-07 14:09:20,418 | INFO | mail_pii | {"mail_id": "mail_001_fr", "success": true, "language_detected": "fr", "language": "fr", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0312, "output_file": "outputs/anonymized/mail_001_fr.txt"}
2026-04-07 14:09:20,546 | INFO | mail_pii | {"mail_id": "mail_002", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 26, "redacted_spans": 4, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1286, "output_file": "outputs/anonymized/mail_002.txt"}
2026-04-07 14:09:20,605 | INFO | mail_pii | {"mail_id": "mail_003", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 11, "redacted_spans": 2, "redaction_ratio": 0.1818, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0589, "output_file": "outputs/anonymized/mail_003.txt"}
2026-04-07 14:09:20,641 | INFO | mail_pii | {"mail_id": "mail_004", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 7, "redacted_spans": 2, "redaction_ratio": 0.2857, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0354, "output_file": "outputs/anonymized/mail_004.txt"}
2026-04-07 14:09:20,673 | INFO | mail_pii | {"mail_id": "mail_005", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 2, "redaction_ratio": 0.1333, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0322, "output_file": "outputs/anonymized/mail_005.txt"}
2026-04-07 14:09:20,727 | INFO | mail_pii | {"mail_id": "mail_006", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 8, "redacted_spans": 2, "redaction_ratio": 0.25, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.054, "output_file": "outputs/anonymized/mail_006.txt"}
2026-04-07 14:09:20,783 | INFO | mail_pii | {"mail_id": "mail_007", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0559, "output_file": "outputs/anonymized/mail_007.txt"}
2026-04-07 14:09:20,814 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0305, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 14:09:20,866 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 2, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0518, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 14:09:20,924 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0578, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 14:09:21,074 | INFO | mail_pii | {"mail_id": "mail_011", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 50, "redacted_spans": 10, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1495, "output_file": "outputs/anonymized/mail_011.txt"}
2026-04-07 14:09:21,075 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
2026-04-07 14:40:40,316 | INFO | mail_pii | {"mail_id": "mail_001", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.2891, "output_file": "outputs/anonymized/mail_001.txt"}
2026-04-07 14:40:40,348 | INFO | mail_pii | {"mail_id": "mail_001_fr", "success": true, "language_detected": "fr", "language": "fr", "analyzer_hits": 15, "redacted_spans": 3, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0316, "output_file": "outputs/anonymized/mail_001_fr.txt"}
2026-04-07 14:40:40,481 | INFO | mail_pii | {"mail_id": "mail_002", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 26, "redacted_spans": 4, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.1334, "output_file": "outputs/anonymized/mail_002.txt"}
2026-04-07 14:40:40,541 | INFO | mail_pii | {"mail_id": "mail_003", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 11, "redacted_spans": 2, "redaction_ratio": 0.1818, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0597, "output_file": "outputs/anonymized/mail_003.txt"}
2026-04-07 14:40:40,578 | INFO | mail_pii | {"mail_id": "mail_004", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 7, "redacted_spans": 2, "redaction_ratio": 0.2857, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0359, "output_file": "outputs/anonymized/mail_004.txt"}
2026-04-07 14:40:40,610 | INFO | mail_pii | {"mail_id": "mail_005", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 15, "redacted_spans": 2, "redaction_ratio": 0.1333, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0316, "output_file": "outputs/anonymized/mail_005.txt"}
2026-04-07 14:40:40,664 | INFO | mail_pii | {"mail_id": "mail_006", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 8, "redacted_spans": 2, "redaction_ratio": 0.25, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0539, "output_file": "outputs/anonymized/mail_006.txt"}
2026-04-07 14:40:40,720 | INFO | mail_pii | {"mail_id": "mail_007", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 1, "redaction_ratio": 0.1111, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0566, "output_file": "outputs/anonymized/mail_007.txt"}
2026-04-07 14:40:40,752 | INFO | mail_pii | {"mail_id": "mail_008", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0314, "output_file": "outputs/anonymized/mail_008.txt"}
2026-04-07 14:40:40,805 | INFO | mail_pii | {"mail_id": "mail_009", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 13, "redacted_spans": 2, "redaction_ratio": 0.1538, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0529, "output_file": "outputs/anonymized/mail_009.txt"}
2026-04-07 14:40:40,862 | INFO | mail_pii | {"mail_id": "mail_010", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 9, "redacted_spans": 2, "redaction_ratio": 0.2222, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.0573, "output_file": "outputs/anonymized/mail_010.txt"}
2026-04-07 14:40:41,015 | INFO | mail_pii | {"mail_id": "mail_011", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 50, "redacted_spans": 10, "redaction_ratio": 0.2, "identity_empty": false, "identity_source": "headers_plus_first_line", "processing_time_sec": 0.153, "output_file": "outputs/anonymized/mail_011.txt"}
2026-04-07 14:40:41,278 | INFO | mail_pii | {"mail_id": "mail_012", "success": true, "language_detected": "en", "language": "en", "analyzer_hits": 53, "redacted_spans": 5, "redaction_ratio": 0.0943, "identity_empty": false, "identity_source": "headers_email_and_name", "processing_time_sec": 0.2626, "output_file": "outputs/anonymized/mail_012.txt"}
2026-04-07 14:40:41,278 | INFO | mail_pii | Metrics saved to /Users/joaquinaravena/Documents/GitHub/Personal-projects/Anonymization/outputs/metrics/metrics.csv
